2010-06-21 22:46:15,453 | OSM_2_OA      | INFO   | Started
2010-07-01 20:50:05,085 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,-50.0,-100.0,-40.0]
2010-07-01 20:50:05,085 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,-40.0,-100.0,-30.0]
2010-07-01 20:50:05,085 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,-30.0,-100.0,-20.0]
2010-07-01 20:50:05,086 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,-20.0,-100.0,-10.0]
2010-07-01 20:50:05,086 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,-10.0,-100.0,0.0]
2010-07-01 20:50:05,087 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,0.0,-100.0,10.0]
2010-07-01 20:50:05,087 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,10.0,-100.0,20.0]
2010-07-01 20:50:05,087 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,20.0,-100.0,30.0]
2010-07-01 20:50:05,088 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,30.0,-100.0,40.0]
2010-07-01 20:50:05,088 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,40.0,-100.0,50.0]
2010-07-01 20:50:05,089 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,50.0,-100.0,60.0]
2010-07-01 20:50:05,089 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,60.0,-100.0,70.0]
2010-07-01 20:50:05,090 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,70.0,-100.0,80.0]
2010-07-01 20:50:05,090 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-110.0,80.0,-100.0,90.0]
2010-07-01 20:50:05,091 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,-90.0,-90.0,-80.0]
2010-07-01 20:50:05,091 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,-80.0,-90.0,-70.0]
2010-07-01 20:50:05,091 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,-70.0,-90.0,-60.0]
2010-07-01 20:50:05,092 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,-60.0,-90.0,-50.0]
2010-07-01 20:50:05,092 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,-50.0,-90.0,-40.0]
2010-07-01 20:50:05,093 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,-40.0,-90.0,-30.0]
2010-07-01 20:50:05,093 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,-30.0,-90.0,-20.0]
2010-07-01 20:50:05,094 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,-20.0,-90.0,-10.0]
2010-07-01 20:50:05,094 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,-10.0,-90.0,0.0]
2010-07-01 20:50:05,094 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,0.0,-90.0,10.0]
2010-07-01 20:50:05,095 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,10.0,-90.0,20.0]
2010-07-01 20:50:05,095 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,20.0,-90.0,30.0]
2010-07-01 20:50:05,096 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,30.0,-90.0,40.0]
2010-07-01 20:50:05,105 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,40.0,-90.0,50.0]
2010-07-01 20:50:05,105 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,50.0,-90.0,60.0]
2010-07-01 20:50:05,106 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,60.0,-90.0,70.0]
2010-07-01 20:50:05,106 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,70.0,-90.0,80.0]
2010-07-01 20:50:05,107 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-100.0,80.0,-90.0,90.0]
2010-07-01 20:50:05,108 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,-90.0,-80.0,-80.0]
2010-07-01 20:50:05,108 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,-80.0,-80.0,-70.0]
2010-07-01 20:50:05,109 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,-70.0,-80.0,-60.0]
2010-07-01 20:50:05,109 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,-60.0,-80.0,-50.0]
2010-07-01 20:50:05,110 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,-50.0,-80.0,-40.0]
2010-07-01 20:50:05,110 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,-40.0,-80.0,-30.0]
2010-07-01 20:50:05,111 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,-30.0,-80.0,-20.0]
2010-07-01 20:50:05,111 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,-20.0,-80.0,-10.0]
2010-07-01 20:50:05,111 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,-10.0,-80.0,0.0]
2010-07-01 20:50:05,112 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,0.0,-80.0,10.0]
2010-07-01 20:50:05,112 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,10.0,-80.0,20.0]
2010-07-01 20:50:05,113 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,20.0,-80.0,30.0]
2010-07-01 20:50:05,113 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,30.0,-80.0,40.0]
2010-07-01 20:50:05,114 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,40.0,-80.0,50.0]
2010-07-01 20:50:05,114 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,50.0,-80.0,60.0]
2010-07-01 20:50:05,114 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,60.0,-80.0,70.0]
2010-07-01 20:50:05,115 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,70.0,-80.0,80.0]
2010-07-01 20:50:05,115 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-90.0,80.0,-80.0,90.0]
2010-07-01 20:50:05,116 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,-90.0,-70.0,-80.0]
2010-07-01 20:50:05,116 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,-80.0,-70.0,-70.0]
2010-07-01 20:50:05,117 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,-70.0,-70.0,-60.0]
2010-07-01 20:50:05,117 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,-60.0,-70.0,-50.0]
2010-07-01 20:50:05,117 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,-50.0,-70.0,-40.0]
2010-07-01 20:50:05,118 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,-40.0,-70.0,-30.0]
2010-07-01 20:50:05,118 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,-30.0,-70.0,-20.0]
2010-07-01 20:50:05,119 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,-20.0,-70.0,-10.0]
2010-07-01 20:50:05,119 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,-10.0,-70.0,0.0]
2010-07-01 20:50:05,120 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,0.0,-70.0,10.0]
2010-07-01 20:50:05,120 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,10.0,-70.0,20.0]
2010-07-01 20:50:05,120 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,20.0,-70.0,30.0]
2010-07-01 20:50:05,120 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,30.0,-70.0,40.0]
2010-07-01 20:50:05,121 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,40.0,-70.0,50.0]
2010-07-01 20:50:05,122 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,50.0,-70.0,60.0]
2010-07-01 20:50:05,122 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,60.0,-70.0,70.0]
2010-07-01 20:50:05,122 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,70.0,-70.0,80.0]
2010-07-01 20:50:05,123 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-80.0,80.0,-70.0,90.0]
2010-07-01 20:50:05,123 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,-90.0,-60.0,-80.0]
2010-07-01 20:50:05,124 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,-80.0,-60.0,-70.0]
2010-07-01 20:50:05,124 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,-70.0,-60.0,-60.0]
2010-07-01 20:50:05,125 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,-60.0,-60.0,-50.0]
2010-07-01 20:50:05,125 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,-50.0,-60.0,-40.0]
2010-07-01 20:50:05,126 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,-40.0,-60.0,-30.0]
2010-07-01 20:50:05,126 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,-30.0,-60.0,-20.0]
2010-07-01 20:50:05,127 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,-20.0,-60.0,-10.0]
2010-07-01 20:50:05,127 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,-10.0,-60.0,0.0]
2010-07-01 20:50:05,127 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,0.0,-60.0,10.0]
2010-07-01 20:50:05,128 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,10.0,-60.0,20.0]
2010-07-01 20:50:05,128 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,20.0,-60.0,30.0]
2010-07-01 20:50:05,129 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,40.0,-60.0,50.0]
2010-07-01 20:50:05,129 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,30.0,-60.0,40.0]
2010-07-01 20:50:05,130 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,60.0,-60.0,70.0]
2010-07-01 20:50:05,130 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,50.0,-60.0,60.0]
2010-07-01 20:50:05,131 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,70.0,-60.0,80.0]
2010-07-01 20:50:05,131 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-70.0,80.0,-60.0,90.0]
2010-07-01 20:50:05,131 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,-90.0,-50.0,-80.0]
2010-07-01 20:50:05,132 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,-80.0,-50.0,-70.0]
2010-07-01 20:50:05,132 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,-70.0,-50.0,-60.0]
2010-07-01 20:50:05,133 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,-60.0,-50.0,-50.0]
2010-07-01 20:50:05,133 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,-50.0,-50.0,-40.0]
2010-07-01 20:50:05,134 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,-40.0,-50.0,-30.0]
2010-07-01 20:50:05,134 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,-30.0,-50.0,-20.0]
2010-07-01 20:50:05,134 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,-20.0,-50.0,-10.0]
2010-07-01 20:50:05,135 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,-10.0,-50.0,0.0]
2010-07-01 20:50:05,135 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,0.0,-50.0,10.0]
2010-07-01 20:50:05,136 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,10.0,-50.0,20.0]
2010-07-01 20:50:05,136 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,20.0,-50.0,30.0]
2010-07-01 20:50:05,137 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,30.0,-50.0,40.0]
2010-07-01 20:50:05,137 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,40.0,-50.0,50.0]
2010-07-01 20:50:05,137 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,50.0,-50.0,60.0]
2010-07-01 20:50:05,139 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,60.0,-50.0,70.0]
2010-07-01 20:50:05,144 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,70.0,-50.0,80.0]
2010-07-01 20:50:05,148 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-60.0,80.0,-50.0,90.0]
2010-07-01 20:50:05,148 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,-90.0,-40.0,-80.0]
2010-07-01 20:50:05,148 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,-80.0,-40.0,-70.0]
2010-07-01 20:50:05,149 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,-70.0,-40.0,-60.0]
2010-07-01 20:50:05,149 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,-60.0,-40.0,-50.0]
2010-07-01 20:50:05,150 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,-50.0,-40.0,-40.0]
2010-07-01 20:50:05,150 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,-40.0,-40.0,-30.0]
2010-07-01 20:50:05,151 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,-30.0,-40.0,-20.0]
2010-07-01 20:50:05,151 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,-20.0,-40.0,-10.0]
2010-07-01 20:50:05,152 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,-10.0,-40.0,0.0]
2010-07-01 20:50:05,152 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,0.0,-40.0,10.0]
2010-07-01 20:50:05,152 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,10.0,-40.0,20.0]
2010-07-01 20:50:05,153 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,20.0,-40.0,30.0]
2010-07-01 20:50:05,153 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,30.0,-40.0,40.0]
2010-07-01 20:50:05,154 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,40.0,-40.0,50.0]
2010-07-01 20:50:05,154 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,50.0,-40.0,60.0]
2010-07-01 20:50:05,154 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,60.0,-40.0,70.0]
2010-07-01 20:50:05,155 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,70.0,-40.0,80.0]
2010-07-01 20:50:05,155 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-50.0,80.0,-40.0,90.0]
2010-07-01 20:50:05,156 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,-90.0,-30.0,-80.0]
2010-07-01 20:50:05,156 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,-80.0,-30.0,-70.0]
2010-07-01 20:50:05,157 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,-70.0,-30.0,-60.0]
2010-07-01 20:50:05,157 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,-60.0,-30.0,-50.0]
2010-07-01 20:50:05,159 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,-50.0,-30.0,-40.0]
2010-07-01 20:50:05,160 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,-40.0,-30.0,-30.0]
2010-07-01 20:50:05,160 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,-30.0,-30.0,-20.0]
2010-07-01 20:50:05,161 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,-20.0,-30.0,-10.0]
2010-07-01 20:50:05,161 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,-10.0,-30.0,0.0]
2010-07-01 20:50:05,162 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,0.0,-30.0,10.0]
2010-07-01 20:50:05,162 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,10.0,-30.0,20.0]
2010-07-01 20:50:05,163 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,20.0,-30.0,30.0]
2010-07-01 20:50:05,163 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,30.0,-30.0,40.0]
2010-07-01 20:50:05,163 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,40.0,-30.0,50.0]
2010-07-01 20:50:05,164 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,50.0,-30.0,60.0]
2010-07-01 20:50:05,164 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,60.0,-30.0,70.0]
2010-07-01 20:50:05,165 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,70.0,-30.0,80.0]
2010-07-01 20:50:05,165 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-40.0,80.0,-30.0,90.0]
2010-07-01 20:50:05,166 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,-90.0,-20.0,-80.0]
2010-07-01 20:50:05,166 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,-80.0,-20.0,-70.0]
2010-07-01 20:50:05,166 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,-70.0,-20.0,-60.0]
2010-07-01 20:50:05,167 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,-60.0,-20.0,-50.0]
2010-07-01 20:50:05,167 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,-50.0,-20.0,-40.0]
2010-07-01 20:50:05,168 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,-40.0,-20.0,-30.0]
2010-07-01 20:50:05,168 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,-30.0,-20.0,-20.0]
2010-07-01 20:50:05,168 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,-20.0,-20.0,-10.0]
2010-07-01 20:50:05,169 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,-10.0,-20.0,0.0]
2010-07-01 20:50:05,169 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,0.0,-20.0,10.0]
2010-07-01 20:50:05,170 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,10.0,-20.0,20.0]
2010-07-01 20:50:05,170 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,20.0,-20.0,30.0]
2010-07-01 20:50:05,171 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,30.0,-20.0,40.0]
2010-07-01 20:50:05,171 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,40.0,-20.0,50.0]
2010-07-01 20:50:05,172 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,50.0,-20.0,60.0]
2010-07-01 20:50:05,172 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,60.0,-20.0,70.0]
2010-07-01 20:50:05,173 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,70.0,-20.0,80.0]
2010-07-01 20:50:05,173 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-30.0,80.0,-20.0,90.0]
2010-07-01 20:50:05,173 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,-90.0,-10.0,-80.0]
2010-07-01 20:50:05,174 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,-80.0,-10.0,-70.0]
2010-07-01 20:50:05,174 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,-70.0,-10.0,-60.0]
2010-07-01 20:50:05,175 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,-60.0,-10.0,-50.0]
2010-07-01 20:50:05,175 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,-50.0,-10.0,-40.0]
2010-07-01 20:50:05,176 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,-40.0,-10.0,-30.0]
2010-07-01 20:50:05,176 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,-30.0,-10.0,-20.0]
2010-07-01 20:50:05,176 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,-20.0,-10.0,-10.0]
2010-07-01 20:50:05,177 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,-10.0,-10.0,0.0]
2010-07-01 20:50:05,177 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,0.0,-10.0,10.0]
2010-07-01 20:50:05,178 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,10.0,-10.0,20.0]
2010-07-01 20:50:05,178 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,20.0,-10.0,30.0]
2010-07-01 20:50:05,179 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,30.0,-10.0,40.0]
2010-07-01 20:50:05,179 | OSM           | INFO   | request: http://www.informationfreeway.org/api/0.6/*[addr:housenumber][bbox=-20.0,40.0,-10.0,50.0]
